date,x,y,cluster_id
2021-06-26,1.5741726,2.2170382,0
2021-06-27,1.323985,5.3214836,1
2021-06-28,1.9225266,2.937008,0
2021-06-29,2.5397475,4.880632,1
2021-06-30,1.9068102,2.4999828,0
2021-07-01,1.8169639,1.5072621,0
2021-07-02,1.950731,3.3065538,1
2021-07-03,2.0251472,3.5669854,1
2021-07-04,2.133359,3.5783124,2
2021-07-05,3.7455783,1.0400977,0
2021-07-06,2.3475971,3.3375907,2
2021-07-07,4.1119237,1.8126557,0
2021-07-08,3.716735,1.1298643,0
2021-07-09,2.0465217,3.532619,1
2021-07-10,4.275068,1.7414218,2
2021-07-11,2.3146493,3.4286087,2
2021-07-12,3.9841008,0.99378216,0
2021-07-13,4.449784,1.5832018,2
2021-07-14,3.8649154,1.9063148,2
2021-07-15,4.114109,0.8666632,0
2021-07-16,4.482133,1.5385177,2
2021-07-17,5.5495787,2.1193755,2
2021-07-18,5.5196085,2.0610263,2
2021-07-19,4.4757934,1.071204,2
2021-07-20,4.230927,0.8992556,0
2021-07-21,1.5275675,5.4446387,1
2021-07-22,4.7222843,2.7074525,2
2021-07-23,3.1861107,5.536941,1
2021-07-24,3.8805358,5.1341805,2
2021-07-25,3.9476476,5.6569166,1
2021-07-26,1.5655457,6.618114,1
2021-07-27,2.525419,6.730379,1
2021-07-28,4.559155,5.5261683,1
2021-07-29,5.0589943,5.3160663,2
2021-07-30,2.481907,6.7647285,1
2021-07-31,5.114558,5.191245,2
2021-08-01,4.159655,3.758355,2
2021-08-02,4.8496747,3.936092,2
2021-08-03,4.482687,1.1812632,2
2021-08-04,2.5834818,5.478475,1
2021-08-05,2.7253046,5.715503,1
2021-08-06,2.7798638,5.8063445,1
2021-08-07,3.0377297,5.7417274,1
2021-08-08,4.676313,4.105528,2
2021-08-09,2.4802644,6.6856008,1
2021-08-10,4.649544,4.726153,2
2021-08-11,4.8381104,4.973081,2
2021-08-12,4.445518,3.772168,2
2021-08-13,1.8253301,6.340783,1
2021-08-14,4.832535,4.1323533,2
2021-08-15,4.751151,4.480547,2
2021-08-16,4.6652226,1.9387718,2
2021-08-17,4.3309846,1.3913823,0
2021-08-18,4.7958407,2.9825904,2
2021-08-19,2.8347557,5.7264814,1
2021-08-20,2.822861,5.9886622,1
2021-08-21,5.15615,4.168464,2
2021-08-22,5.529188,4.5828285,2
2021-08-23,5.543424,4.759315,2
2021-08-24,4.3729277,3.321263,2
2021-08-25,3.6884124,5.6919413,1
2021-08-26,4.227871,0.79891557,0
2021-08-27,2.771541,5.7621183,1
2021-08-28,5.7038,3.249281,2
2021-08-29,5.8563137,3.331694,2
2021-08-30,4.3380995,1.0146785,2
2021-08-31,5.5840025,3.3869288,2
2021-09-01,2.7762837,5.6356463,1
2021-09-02,5.722344,5.041695,2
2021-09-03,5.961691,5.924074,2
2021-09-04,6.761481,5.909998,2
2021-09-05,3.0754468,6.032182,1
2021-09-06,5.703813,5.7188926,2
2021-09-07,1.9259102,0.22112639,0
2021-09-08,2.6607783,1.6524756,0
2021-09-09,2.973896,2.7052112,2
2021-09-10,3.1047869,0.92652565,0
2021-09-11,3.0044491,2.4287963,0
2021-09-12,3.016231,2.4211912,2
2021-09-13,3.1716738,0.9418456,0
2021-09-14,1.9921702,4.664042,1
2021-09-15,3.1256063,3.905753,2
2021-09-16,5.30418,2.7157052,2
2021-09-17,5.41067,2.6072176,2
2021-09-18,3.1488235,3.903992,2
2021-09-19,5.1855273,1.8533344,2
2021-09-20,2.1470697,0.17668496,0
2021-09-21,2.7136123,0.44516867,0
2021-09-22,1.5324143,5.147124,1
2021-09-23,2.4375143,2.9256523,1
2021-09-24,2.1809874,0.8107497,0
2021-09-25,2.7362623,2.2575297,0
2021-09-26,1.8847655,2.363807,0
2021-09-27,0.7645393,2.0521262,0
2021-09-28,0.62471443,2.0816252,0
2021-09-29,1.8111382,3.1056762,2
2021-09-30,1.8511438,4.5741634,1
2021-10-01,1.2636596,6.1515775,1
2021-10-02,3.959114,4.5845056,2
2021-10-03,3.6884155,4.704231,1
2021-10-04,3.6818416,4.8085165,1
2021-10-05,3.5867145,5.897036,1
2021-10-06,1.546291,6.69761,1
2021-10-07,4.1000404,4.551804,2
2021-10-08,4.328452,4.8957243,2
2021-10-09,4.2296762,5.144402,1
2021-10-10,4.404884,4.743755,2
2021-10-11,3.3694682,5.957375,1
2021-10-12,4.212501,3.7063515,2
2021-10-13,3.1781528,5.50135,1
2021-10-14,5.6368876,4.4161034,2
2021-10-15,1.710014,6.4322977,1
2021-10-16,4.476947,4.4317513,2
2021-10-17,4.2631345,5.0200887,1
2021-10-18,4.3429456,4.931875,2
2021-10-19,3.4775345,5.6874757,1
2021-10-20,3.72027,5.653598,1
2021-10-21,2.740561,0.9027745,0
2021-10-22,4.3671,1.4253459,0
2021-10-23,5.5757833,3.3238795,2
2021-10-24,4.9250917,2.7871752,2
2021-10-25,2.9336731,5.517229,1
2021-10-26,3.875484,0.69602853,0
2021-10-27,3.5430443,0.55094004,0
2021-10-28,2.142904,4.9464636,1
2021-10-29,3.1394694,5.294005,1
2021-10-30,5.219788,3.0876315,2
2021-10-31,4.926323,2.8196764,2
2021-11-01,4.7036967,2.80023,2
2021-11-02,3.003074,5.8754053,1
2021-11-03,5.619868,4.8918023,2
2021-11-04,5.297703,1.6738338,2
2021-11-05,7.064081,1.9324046,2
2021-11-06,7.8040886,2.31876,2
2021-11-07,7.57238,4.234279,2
2021-11-08,2.2492676,6.5520253,1
2021-11-09,5.141891,4.1891146,2
2021-11-10,3.1945589,1.1850884,0
2021-11-11,5.5055766,4.2677364,2
2021-11-12,4.7282495,3.8570538,2
2021-11-13,5.6826386,4.0855002,2
2021-11-14,7.268754,3.5078244,2
2021-11-15,5.97638,1.0907121,2
2021-11-16,3.4046783,0.15435086,0
2021-11-17,7.6179957,6.172877,2
2021-11-18,3.2874618,0.25012332,0
2021-11-19,3.2667348,2.5908902,2
2021-11-20,3.2275028,2.7297833,2
2021-11-21,4.0360875,1.6516545,2
2021-11-22,3.368728,0.58065856,0
2021-11-23,3.380123,2.7186677,2
2021-11-24,3.9614296,1.3873698,0
2021-11-25,3.584063,2.8619835,2
2021-11-26,2.3276458,0.13089319,0
2021-11-27,3.4039507,2.4300601,2
2021-11-28,1.9168525,4.598295,1
2021-11-29,3.6023843,2.9661562,2
2021-11-30,4.0946865,2.2940388,0
2021-12-01,3.6008942,2.8618615,2
2021-12-02,4.2196045,1.7569444,2
2021-12-03,3.149653,0.114483565,0
2021-12-04,1.794171,0.11278762,0
2021-12-05,2.442741,1.9082388,0
2021-12-06,2.2958672,1.9596887,0
2021-12-07,2.4556143,1.9250786,0
2021-12-08,2.476864,1.8959093,0
2021-12-09,3.0147364,0.48412436,0
2021-12-10,2.4313264,1.8443723,0
2021-12-11,1.6048689,3.8368611,1
2021-12-12,1.6706259,3.1638618,2
2021-12-13,0.7823872,1.697483,0
2021-12-14,2.3893716,1.9575937,0
2021-12-15,2.1598704,3.223737,1
2021-12-16,0.70956093,2.109352,0
2021-12-17,0.6219911,2.0308475,0
2021-12-18,1.687663,3.0689316,2
2021-12-19,2.4619112,2.0793443,0
2021-12-20,1.8733958,3.1296012,2
2021-12-21,1.9678539,4.3297887,1
2021-12-22,4.7417307,1.7983711,2
2021-12-23,2.006268,4.5346613,1
2021-12-24,5.449137,2.7789204,2
2021-12-25,5.482681,2.733737,2
2021-12-26,5.366135,2.8663282,2
2021-12-27,5.4281106,2.7013998,2
2021-12-28,3.1780794,0.06172785,0
2021-12-29,4.03258,1.1790191,0
2021-12-30,3.4646263,2.2319164,2
2021-12-31,3.6785889,1.1208912,0
2022-01-01,3.2189806,3.237713,2
2022-01-02,5.819119,1.6394556,2
2022-01-03,5.4945483,1.0705869,2
2022-01-04,7.6431437,6.214102,2
2022-01-05,3.1895368,0.10335907,0
2022-01-06,3.969659,1.6792973,2
2022-01-07,6.5978475,8.456751,0
2022-01-08,3.5800176,1.9036615,2
2022-01-09,3.5821319,1.9104483,2
2022-01-10,3.5692778,1.8176643,2
2022-01-11,3.390029,2.3792708,2
2022-01-12,2.6336472,4.001011,2
2022-01-13,4.7541437,0.9173553,0
2022-01-14,6.9451194,-0.18312731,2
2022-01-15,6.886699,-0.33627924,2
2022-01-16,6.8579535,-0.35087577,2
2022-01-17,6.0794086,-0.06532605,2
2022-01-18,6.915469,-0.24095935,2
2022-01-19,6.118305,0.02147876,2
2022-01-20,5.815574,0.0742806,2
2022-01-21,1.8378568,0.11062628,0
2022-01-22,3.1085331,0.5884582,0
2022-01-23,2.4009316,1.958858,0
2022-01-24,2.0159926,1.8475353,0
2022-01-25,2.4617121,1.9292126,0
2022-01-26,2.4177399,1.8592832,0
2022-01-27,2.525633,2.0079062,0
2022-01-28,2.195574,3.6714888,2
2022-01-29,6.8899765,-0.4141233,2
2022-01-30,6.7700324,-0.4779467,2
2022-01-31,6.906193,-0.37843302,2
2022-02-01,6.81813,-0.47331303,2
2022-02-02,4.357196,0.4897608,0
2022-02-03,6.936679,-0.29697976,2
2022-02-04,1.2505201,6.1981997,1
2022-02-05,4.3963943,4.549045,2
2022-02-06,3.8871813,5.158173,1
2022-02-07,3.6755054,5.755666,1
2022-02-08,4.1206017,4.953117,1
2022-02-09,4.2973747,5.295222,1
2022-02-10,4.233114,4.4997983,2
2022-02-11,5.15293,1.8847271,2
2022-02-12,6.3585687,2.841826,2
2022-02-13,6.3994613,2.87168,2
2022-02-14,7.6122417,2.809566,2
2022-02-15,2.8803704,5.979336,1
2022-02-16,6.3031507,2.7621155,2
2022-02-17,2.73135,0.21521167,0
2022-02-18,4.5862136,2.5026,2
2022-02-19,4.7217054,2.381607,2
2022-02-20,3.4172645,0.82085514,0
2022-02-21,3.2887192,0.78597265,0
2022-02-22,3.053035,2.6032257,2
2022-02-23,3.3091748,1.0127727,0
2022-02-24,2.1580892,4.3534493,1
2022-02-25,3.2493112,3.2765567,2
2022-02-26,4.701935,2.3362215,2
2022-02-27,4.1999817,0.7787414,0
2022-02-28,1.0863293,6.3528514,1
2022-03-01,3.6047115,5.083369,1
2022-03-02,3.7221584,4.777657,1
2022-03-03,2.2353086,2.5253165,0
2022-03-04,1.9639156,0.9028917,0
2022-03-05,2.1279364,2.724365,0
2022-03-06,2.1562667,2.5882082,0
2022-03-07,3.257748,2.4113383,0
2022-03-08,3.220132,2.591025,2
2022-03-09,1.4723134,5.5326104,1
2022-03-10,2.0984118,1.0077903,0
2022-03-11,2.010957,2.5508099,0
2022-03-12,4.5832095,2.4064832,2
2022-03-13,1.9929852,2.3552608,0
2022-03-14,2.34552,4.844023,1
2022-03-15,2.0725446,2.6861854,0
2022-03-16,2.1537726,4.91997,1
2022-03-17,5.1560416,3.4309,2
2022-03-18,3.253345,5.2827115,1
2022-03-19,5.1411138,3.7085147,2
2022-03-20,5.112785,3.516805,2
2022-03-21,5.2927537,3.3277962,2
2022-03-22,3.2565188,5.391766,1
2022-03-23,6.4851193,3.8499339,2
2022-03-24,6.3667135,4.0080876,2
2022-03-25,6.322147,4.0772557,2
2022-03-26,6.678623,3.3298192,2
2022-03-27,3.2032373,6.050054,1
2022-03-28,5.613995,4.6380887,2
2022-03-29,5.793496,4.574825,2
2022-03-30,5.6181993,4.8639617,2
2022-03-31,4.921188,1.9242609,2
2022-04-01,3.6292844,5.543563,2
2022-04-02,5.6269073,3.280429,2
2022-04-03,7.6762414,3.7225692,2
2022-04-04,7.5543723,3.3707936,2
2022-04-05,6.2717185,1.4116582,2
2022-04-06,3.9301553,0.24601832,0
2022-04-07,7.6243706,1.9207639,2
2022-04-08,5.307925,0.72615165,2
2022-04-09,7.771104,0.7469935,2
2022-04-10,5.879101,0.71772337,2
2022-04-11,3.29495,0.22226371,0
2022-04-12,3.3007872,2.3240798,2
2022-04-13,3.3793714,2.6939223,2
2022-04-14,3.9941883,0.9957535,0
2022-04-15,7.3186054,0.5190733,2
2022-04-16,7.5199327,0.5602615,2
2022-04-17,4.1932626,1.3787706,2
2022-04-18,2.5940354,4.0430613,2
2022-04-19,7.069895,0.17115887,2
2022-04-20,6.8820095,0.518243,2
2022-04-21,5.3717923,0.5780896,2
2022-04-22,6.1666965,0.044188663,2
2022-04-23,6.71301,-0.27591956,2
2022-04-24,6.862532,-0.31157127,2
2022-04-25,2.6414993,3.9588513,2
2022-04-26,3.3919215,0.08145029,0
2022-04-27,3.417343,2.5105567,2
2022-04-28,3.5740628,2.5929387,2
2022-04-29,4.125092,1.1347778,0
2022-04-30,4.124743,1.3081921,2
2022-05-01,3.5684905,2.5543137,2
2022-05-02,3.9262693,1.9622632,2
2022-05-03,6.072981,-0.049564335,2
2022-05-04,1.9557679,4.6269965,1
2022-05-05,2.2944696,0.12314916,0
2022-05-06,3.916056,1.6377294,0
2022-05-07,4.064155,1.6125607,0
2022-05-08,3.286782,0.8181096,0
2022-05-09,1.6655375,0.17596027,0
2022-05-10,1.7178457,1.8870418,0
2022-05-11,1.6173632,0.26367489,0
2022-05-12,1.6650598,1.7832297,0
2022-05-13,2.0134666,1.8321253,0
2022-05-14,2.2579625,1.9515744,0
2022-05-15,1.908569,2.6815095,1
2022-05-16,0.60894036,1.9225544,0
2022-05-17,1.3912574,3.0667336,0
2022-05-18,0.60949427,1.8845108,0
2022-05-19,1.4854605,3.8087292,1
2022-05-20,0.5597764,1.9743878,0
2022-05-21,1.2399416,3.0261562,0
2022-05-22,1.3971453,3.119595,0
2022-05-23,0.5785818,2.001763,0
2022-05-24,1.2915475,3.0349472,0
2022-05-25,0.24112712,2.6737773,0
2022-05-26,0.10013898,2.380509,0
2022-05-27,0.05634873,2.3621957,0
2022-05-28,-0.059053954,2.83352,2
2022-05-29,0.11029934,2.9169972,2
2022-05-30,1.6563964,4.52624,1
2022-05-31,0.34165007,2.7218788,2
2022-06-01,0.66291994,1.8219491,0
2022-06-02,1.2545209,3.050982,1
2022-06-03,0.838026,2.1696084,0
2022-06-04,4.570193,2.4064867,2
2022-06-05,4.5993533,2.3858504,2
2022-06-06,2.1276176,4.8706546,1
2022-06-07,4.2598987,2.6604364,2
2022-06-08,4.8777647,1.8693924,2
2022-06-09,6.096801,2.9088843,2
2022-06-10,4.511312,1.0150561,2
2022-06-11,4.5509214,1.0622133,2
2022-06-12,3.2040958,0.30421802,0
2022-06-13,1.6263826,0.12739009,0
2022-06-14,1.5629773,1.7053512,0
2022-06-15,1.5888184,1.8145677,0
2022-06-16,1.5822735,0.26166147,0
2022-06-17,1.5110343,1.7583584,0
2022-06-18,1.5360526,0.26592857,0
2022-06-19,0.929013,5.4852257,0
2022-06-20,0.98693395,2.4836044,0
2022-06-21,0.9683227,2.5752585,0
2022-06-22,0.9536132,2.3075504,0
2022-06-23,1.1595148,3.2974992,1
2022-06-24,0.8155826,2.8019137,0
2022-06-25,0.42479056,2.7828395,0
2022-06-26,0.19699508,2.4203763,0
2022-06-27,0.2045023,2.4423492,0
2022-06-28,0.20348297,2.4313097,0
2022-06-29,0.17333083,2.4757,0
2022-06-30,0.08354107,2.4126644,0
2022-07-01,0.111453496,2.3314657,0
2022-07-02,0.009630894,2.6072202,0
2022-07-03,0.04453476,2.5486927,0
2022-07-04,1.1597136,3.4117794,1
2022-07-05,0.17600401,2.4530032,0
2022-07-06,0.18941219,2.7553885,0
2022-07-07,1.502686,3.7910209,1
2022-07-08,0.15171833,2.7218785,0
2022-07-09,0.103091255,2.7727077,2
2022-07-10,0.4149599,2.1764266,0
2022-07-11,0.5189744,2.0405245,0
2022-07-12,3.7867029,1.1198745,0
2022-07-13,2.056774,4.7643857,1
2022-07-14,3.5593262,3.1380105,2
2022-07-15,5.8130774,3.2905707,2
2022-07-16,5.9775267,3.4791977,2
2022-07-17,4.8798885,2.051657,2
2022-07-18,1.7449223,6.362905,1
2022-07-19,2.6679015,6.667181,1
2022-07-20,4.6011724,4.736582,2
2022-07-21,4.763372,4.744168,2
2022-07-22,4.6375127,4.0840583,2
2022-07-23,4.823961,4.08554,2
2022-07-24,5.183425,4.5038657,2
2022-07-25,3.9381053,0.23973931,0
2022-07-26,5.853008,1.3362164,2
2022-07-27,1.594168,5.720023,1
2022-07-28,2.8129582,5.641449,1
2022-07-29,4.756351,4.4463377,2
2022-07-30,4.8248334,4.185102,2
2022-07-31,4.9033947,4.0374284,2
2022-08-01,5.174816,4.432417,2
2022-08-02,4.939873,4.2486844,2
2022-08-03,6.722369,2.3768852,2
2022-08-04,7.122501,1.9072758,2
2022-08-05,7.415707,4.0239897,2
2022-08-06,7.3024673,2.1585312,2
2022-08-07,7.6741514,2.825045,2
2022-08-08,7.353315,4.461148,2
2022-08-09,5.4820914,1.8630012,2
2022-08-10,3.0408204,6.0248017,1
2022-08-11,5.64217,4.9784703,2
2022-08-12,7.2870226,4.297553,2
2022-08-13,8.238672,3.7537007,2
2022-08-14,7.8058276,3.2629097,2
2022-08-15,7.1682925,2.8790338,2
2022-08-16,7.501624,2.6363318,2
2022-08-17,5.9990444,1.3077126,2
2022-08-18,7.807426,1.8875293,2
2022-08-19,2.186428,0.10664147,0
2022-08-20,3.0437233,2.3210108,2
2022-08-21,3.1104388,2.4021275,2
2022-08-22,3.185764,2.1963582,2
2022-08-23,3.1419497,2.388128,2
2022-08-24,3.2805946,2.1793697,2
2022-08-25,3.1093187,2.4254675,2
2022-08-26,3.1291287,0.04471855,0
2022-08-27,4.1526837,1.4747247,2
2022-08-28,4.1531935,1.3184677,2
2022-08-29,3.3662987,2.5941408,2
2022-08-30,3.8399885,1.0834209,0
2022-08-31,3.54708,2.3044412,2
2022-09-01,3.746353,2.0300877,2
2022-09-02,6.3725743,0.06250087,2
2022-09-03,6.5396247,-0.15326521,2
2022-09-04,6.87287,-0.32181314,2
2022-09-05,6.5368032,-0.07012446,2
2022-09-06,3.3146229,0.16350119,0
2022-09-07,3.4034295,2.5108824,2
2022-09-08,6.385047,-0.004535062,2
2022-09-09,1.2435445,6.006906,1
2022-09-10,3.6837745,4.682681,1
2022-09-11,3.8841996,4.5726256,2
2022-09-12,3.532618,4.892534,1
2022-09-13,2.1118534,0.34298158,0
2022-09-14,2.3763626,2.9234262,0
2022-09-15,2.121624,2.590644,0
2022-09-16,3.079611,2.4338505,2
2022-09-17,3.0947394,2.4545822,2
2022-09-18,3.3381066,0.88418263,0
2022-09-19,3.3083637,2.7204804,0
2022-09-20,4.3467793,0.8604225,0
2022-09-21,3.525893,0.7637236,0
2022-09-22,1.9806471,4.7044597,1
2022-09-23,4.0256653,2.5784905,2
2022-09-24,4.420339,1.5505756,2
2022-09-25,4.6148434,1.7402538,2
2022-09-26,3.390708,3.059236,2
2022-09-27,3.3051686,3.2182424,0
2022-09-28,3.099908,3.8726327,1
2022-09-29,6.572721,0.6492865,2
2022-09-30,6.480798,0.62385696,2
2022-10-01,6.681541,0.7898374,2
2022-10-02,5.307842,1.4256974,2
2022-10-03,2.7245035,3.9687397,2
2022-10-04,2.691018,4.0971518,1
2022-10-05,5.4743176,2.594946,2
2022-10-06,5.426858,2.481846,2
2022-10-07,4.998638,1.6134228,2
2022-10-08,4.963662,1.8441197,2
2022-10-09,7.0353317,-0.24580328,2
2022-10-10,6.388966,0.27824786,2
2022-10-11,6.629696,-0.09421442,2
2022-10-12,8.310514,2.0136445,2
2022-10-13,7.552997,6.1211095,2
2022-10-14,8.625199,6.6484456,2
2022-10-15,10.067505,1.6167964,2
2022-10-16,9.917554,2.1384208,2
2022-10-17,8.828292,5.7640405,2
2022-10-18,8.809055,6.4202037,2
2022-10-19,9.816831,1.551983,2
2022-10-20,9.8955965,1.4464186,2
2022-10-21,8.718857,6.325448,2
2022-10-22,10.370619,2.1422403,2
2022-10-23,9.568097,3.7147062,2
2022-10-24,8.927804,6.4644723,2
2022-10-25,4.574738,7.266037,1
2022-10-26,4.6935835,7.25245,1
2022-10-27,7.0581336,7.091245,2
2022-10-28,6.4283314,6.089651,2
2022-10-29,6.5446186,6.0471363,2
2022-10-30,7.948416,6.5534463,2
2022-10-31,7.1223865,6.8409395,2
2022-11-01,8.1405735,6.8552403,2
2022-11-02,7.8307285,7.6915426,2
2022-11-03,8.526835,7.139955,2
2022-11-04,4.5950365,7.3172083,1
2022-11-05,8.0552435,6.729548,2
2022-11-06,8.22551,6.7948794,2
2022-11-07,7.390311,7.2135544,2
2022-11-08,1.9733108,0.2384128,0
2022-11-09,1.6518086,0.0711344,0
2022-11-10,0.91727304,5.62764,1
2022-11-11,1.3101012,1.9343903,0
2022-11-12,1.3206383,2.039151,0
2022-11-13,1.3100747,2.000683,0
2022-11-14,1.4083353,2.0206048,0
2022-11-15,1.4245489,2.1685638,0
2022-11-16,0.76269215,2.322483,0
2022-11-17,-0.2125759,2.8660123,2
2022-11-18,-0.16917396,2.8519738,2
2022-11-19,-0.20129669,2.9058642,2
2022-11-20,-0.12117857,2.6230087,0
2022-11-21,0.12040916,2.287188,0
2022-11-22,0.2801163,3.0161393,2
2022-11-23,0.28671697,3.0048316,2
2022-11-24,-0.19603057,2.873163,2
2022-11-25,-0.2725243,2.8802705,2
2022-11-26,-0.2396372,2.925332,2
2022-11-27,-0.26824826,2.888469,2
2022-11-28,-0.18981029,2.7371728,2
2022-11-29,-0.066851,2.9387147,2
2022-11-30,1.729528,3.8369777,1
2022-12-01,-0.26092434,2.820037,2
2022-12-02,-0.16392884,2.941186,2
2022-12-03,-0.27689102,2.8797078,2
2022-12-04,-0.09139649,2.991056,2
2022-12-05,-0.25127983,2.8232787,2
2022-12-06,-0.18683504,2.9759066,2
2022-12-07,5.9950757,2.5098734,2
2022-12-08,6.721686,3.82649,2
2022-12-09,8.315509,2.2620096,2
2022-12-10,9.960856,2.6752524,2
2022-12-11,10.021632,2.6831653,2
2022-12-12,9.967306,3.0336208,2
2022-12-13,7.8383164,4.6730347,2
2022-12-14,9.064309,4.0364723,2
2022-12-15,7.877728,2.170739,2
2022-12-16,4.946901,0.54445064,2
2022-12-17,8.623092,1.486491,2
2022-12-18,8.6932535,1.5214937,2
2022-12-19,6.3695726,0.9824731,2
2022-12-20,7.748658,3.7610674,2
2022-12-21,8.678167,1.3331432,2
2022-12-22,8.649705,1.4719676,2
2022-12-23,9.935207,2.244045,2
2022-12-24,9.902815,2.2393374,2
2022-12-25,9.920925,2.232486,2
2022-12-26,9.915959,2.2850363,2
2022-12-27,10.122136,1.5174662,2
2022-12-28,10.087193,1.5068711,2
2022-12-29,10.230319,1.8699458,2
2022-12-30,10.427794,1.6766549,2
2022-12-31,10.540667,1.7374977,2
2023-01-01,10.496754,1.7427002,2
2023-01-02,10.559139,1.9138672,2
2023-01-03,10.594041,1.8970362,2
2023-01-04,10.250955,2.9202466,2
2023-01-05,10.635873,2.0322018,2
2023-01-06,10.397782,2.725074,2
2023-01-07,10.594642,2.1357107,2
2023-01-08,10.467327,2.5333848,2
2023-01-09,10.214316,2.9971495,2
2023-01-10,10.006686,3.3198822,2
2023-01-11,8.678669,4.5189805,2
2023-01-12,3.1153088,6.7844415,1
2023-01-13,2.938641,6.785654,1
2023-01-14,2.844566,6.742036,1
2023-01-15,5.4132853,5.4561315,2
2023-01-16,5.259072,5.5818787,2
2023-01-17,5.4257536,5.4279046,2
2023-01-18,5.01526,4.7184606,2
2023-01-19,5.783354,5.395818,2
2023-01-20,2.0054383,6.451184,1
2023-01-21,5.7856774,5.209031,2
2023-01-22,5.7356563,5.0379367,2
2023-01-23,5.700411,5.155965,2
2023-01-24,5.5999975,4.6771135,2
2023-01-25,4.5987473,5.8585534,1
2023-01-26,5.7198415,5.0093427,2
2023-01-27,8.768659,3.1576726,2
2023-01-28,9.053039,2.8070145,2
2023-01-29,7.757536,4.6476407,2
2023-01-30,5.225766,0.8152106,2
2023-01-31,8.132441,3.2951264,2
2023-02-01,7.465188,4.538483,2
2023-02-02,7.2080626,2.7106273,2
2023-02-03,8.01792,3.2978442,2
2023-02-04,8.297828,3.3302479,2
2023-02-05,6.900424,1.6232606,2
2023-02-06,7.6910954,1.9997513,2
2023-02-07,7.813129,4.0963287,2
2023-02-08,7.0310907,1.7689186,2
2023-02-09,4.1197486,0.2297578,0
2023-02-10,6.094199,1.2102418,2
2023-02-11,7.8749647,0.8182792,2
2023-02-12,7.7230873,0.76053894,2
2023-02-13,7.619897,0.9360445,2
2023-02-14,7.7581096,3.715193,2
2023-02-15,1.5858427,6.2375946,1
2023-02-16,4.397632,3.7598524,2
2023-02-17,3.3597252,6.178018,1
2023-02-18,5.2137527,5.048206,2
2023-02-19,5.001289,4.480268,2
2023-02-20,4.325747,5.7741127,1
2023-02-21,4.8326607,4.410246,2
2023-02-22,7.1612906,2.6888766,2
2023-02-23,7.168356,2.646367,2
2023-02-24,5.868634,1.0264612,2
2023-02-25,7.9313803,1.1927532,2
2023-02-26,7.868072,2.7392774,2
2023-02-27,7.7424226,1.7358902,2
2023-02-28,7.0483,1.5671333,2
2023-03-01,7.668309,3.8600433,2
2023-03-02,7.6951275,1.8001454,2
2023-03-03,4.5029373,0.39232245,2
2023-03-04,8.0439415,0.51589155,2
2023-03-05,7.953991,0.70531845,2
2023-03-06,7.8024735,0.6845831,2
2023-03-07,6.9864726,0.8307476,2
2023-03-08,5.7765436,0.688042,2
2023-03-09,3.219287,0.19016635,0
2023-03-10,3.6925626,1.6304681,2
2023-03-11,3.4302852,2.360811,2
2023-03-12,1.6227069,5.255912,1
2023-03-13,1.3410281,6.18727,1
2023-03-14,3.475627,5.479677,1
2023-03-15,4.1817784,4.548295,2
2023-03-16,3.956127,5.631665,1
2023-03-17,1.3902047,6.722504,1
2023-03-18,4.0346255,4.6022654,1
2023-03-19,3.7863572,5.780142,1
2023-03-20,4.228484,4.612832,2
2023-03-21,4.2759023,5.086971,1
2023-03-22,4.186487,3.8396063,2
2023-03-23,3.6184704,5.7864623,1
2023-03-24,4.793617,1.8490155,2
2023-03-25,6.304095,3.0353808,2
2023-03-26,6.4228272,3.5095074,2
2023-03-27,4.6744013,1.5094068,2
2023-03-28,6.0984077,3.0869505,2
2023-03-29,2.9529912,5.9411426,1
2023-03-30,6.214882,2.5633168,2
2023-03-31,6.667854,3.8256962,2
2023-04-01,6.598205,3.1392915,2
2023-04-02,6.4883466,2.9253998,2
2023-04-03,6.3597016,2.5704186,2
2023-04-04,6.691944,3.652412,2
2023-04-05,6.9688253,2.866131,2
2023-04-06,6.979626,2.8362994,2
2023-04-07,7.1538157,2.7779965,2
2023-04-08,7.6689105,2.699919,2
2023-04-09,7.609385,2.8914068,2
2023-04-10,2.9914012,6.1373568,1
2023-04-11,7.2135463,4.1531725,2
2023-04-12,8.553596,3.6128652,2
2023-04-13,8.631274,4.1630607,2
2023-04-14,8.667291,3.955696,2
2023-04-15,8.7632885,3.504524,2
2023-04-16,9.067826,3.516171,2
2023-04-17,6.5422883,1.3922575,2
2023-04-18,7.7382255,4.6586914,2
2023-04-19,4.723151,0.43304268,2
2023-04-20,6.0156374,0.9600132,2
2023-04-21,5.247868,0.6830917,2
2023-04-22,7.6855373,1.0336936,2
2023-04-23,7.591257,0.5403919,2
2023-04-24,7.421334,0.65451205,2
2023-04-25,7.697387,3.6411333,2
2023-04-26,6.4452443,2.2106934,2
2023-04-27,7.450821,4.6610503,2
2023-04-28,8.9811,3.6092846,2
2023-04-29,9.111515,2.582801,2
2023-04-30,9.092377,3.4619098,2
2023-05-01,5.000675,0.65952283,2
2023-05-02,8.145029,3.1527212,2
2023-05-03,8.145581,3.1720982,2
2023-05-04,8.402249,1.7276145,2
2023-05-05,8.123867,3.2081935,2
2023-05-06,6.0192037,1.0651027,2
2023-05-07,6.8667355,1.1766124,2
2023-05-08,5.827772,0.88188034,2
2023-05-09,8.035697,0.71823514,2
2023-05-10,6.7976794,1.5861406,2
2023-05-11,5.916637,0.5451008,2
